	Unnamed: 0	City	latitude	longitude
0	0	DALLAS	32.7762719	32.7762719
1	1	MURPHYS	38.1374202	38.1374202
2	2	HOUSTON	29.7589382	29.7589382
3	3	ARTESIA	33.8690197	33.8690197
4	4	CHATSWORTH	42.9156667	42.9156667
5	5	COLUMBUS	39.9622601	39.9622601
6	6	FREMONT	37.5482697	37.5482697
7	7	EMPORIA	38.4040054	38.4040054
8	8	PLANO	33.0136764	33.0136764
9	9	SMYRNA	38.4224548	38.4224548
10	10	SAN FRANCISCO	37.7790262	37.7790262
11	11	CORAL GABLES	25.6915434	25.6915434
12	12	SAN JOSE	37.3361905	37.3361905
13	13	DECATUR	39.8454163	39.8454163
14	14	SAN DIEGO	32.7174202	32.7174202
15	15	LATHAM	39.9686517	39.9686517
16	16	CAMPBELL	37.2870626	37.2870626
17	17	POPLAR BLUFF	36.7568327	36.7568327
18	18	BEECH ISLAND	33.4273614	33.4273614
19	19	CULVER CITY	34.0211224	34.0211224
20	20	MADISON HEIGHTS	42.4858692	42.4858692
21	21	NEEDHAM HEIGHTS	42.2931505	42.2931505
22	22	MILFORD	41.2222218	41.2222218
23	23	LAS VEGAS	36.1672559	36.1672559
24	24	VICTORIA	-36.5986096	-36.5986096
25	25	BIRMINGHAM	52.4796992	52.4796992
26	26	RIGBY	43.6751937	43.6751937
27	27	NOGALES	38.5865813	38.5865813
28	28	GLENDALE HEIGHTS	41.919522	41.919522
29	29	BOLTON	53.5782863	53.5782863
30	30	BEVERLY	42.5584284	42.5584284
31	31	LEAVENWORTH	39.2147095	39.2147095
32	32	SAN MATEO	37.496904	37.496904
33	33	CHERRY HILL	39.9348351	39.9348351
34	34	WASHINGTON	38.8950368	38.8950368
35	35	WESTFORD	42.5792583	42.5792583
36	36	HOLMDEL	40.3451095	40.3451095
37	37	WHITE PLAINS	41.0339862	41.0339862
38	38	PHILADELPHIA	39.9527237	39.9527237
39	39	NEW ROCHELLE	40.9115386	40.9115386
40	40	SANTA ROSA	38.4404925	38.4404925
41	41	FRAMINGHAM	42.3095704	42.3095704
42	42	BRUNSWICK	52.2646577	52.2646577
43	43	CARROLLTON	32.9537349	32.9537349
44	44	CHAPEL HILL	35.9131542	35.9131542
45	45	BLUE ASH	39.2320073	39.2320073
46	46	CINCINNATI	39.1014537	39.1014537
47	47	BALTIMORE	39.2908816	39.2908816
48	48	RICHARDSON	40.1194651	40.1194651
49	49	SAINT LOUIS	38.6264256	38.6264256
50	50	GARDENA	33.8963593	33.8963593
51	51	FORT WORTH	32.753177	32.753177
52	52	NORTH LAS VEGAS	36.2005843	36.2005843
53	53	MINDEN	52.2881045	52.2881045
54	54	CARTERET	40.5773266	40.5773266
55	55	WALL TOWNSHIP	40.1743052	40.1743052
56	56	PHOENIX	33.4484367	33.4484367
57	57	LOUISVILLE	38.2542376	38.2542376
58	58	MARYSVILLE	48.0517429	48.0517429
59	59	CELEBRATION	-1.2310527	-1.2310527
60	60	NEW YORK	40.7127281	40.7127281
61	61	MEMPHIS	35.1490215	35.1490215
62	62	ALICEVILLE	33.1295681	33.1295681
63	63	CHELSEA	51.4875167	51.4875167
64	64	WYNNE	35.224533	35.224533
65	65	PORT WASHINGTON	40.8254914	40.8254914
66	66	JONESBORO	35.8272257	35.8272257
67	67	LAGUNA NIGUEL	33.5225261	33.5225261
68	68	STATHAM	33.9654884	33.9654884
69	69	IRVINE	33.6856969	33.6856969
70	70	BOSTON	42.3602534	42.3602534
71	71	ROCKFORD	42.2713945	42.2713945
72	72	CHARLOTTE	35.2272086	35.2272086
73	73	PONTE VEDRA BEACH	30.2396865	30.2396865
74	74	SANTA FE SPRINGS	33.9480787	33.9480787
75	75	QUINCY	42.2509914	42.2509914
76	76	ALEXANDRIA	31.199004	31.199004
77	77	TROY	39.95737395	39.95737395
78	78	STOW	41.1596261	41.1596261
79	79	WEST CHESTER	39.9597213	39.9597213
80	80	FORT LAUDERDALE	26.1223084	26.1223084
81	81	BOWLING GREEN	36.9903199	36.9903199
82	82	EL PASO	31.7754152	31.7754152
83	83	WALTHAM	42.3756401	42.3756401
84	84	RALEIGH	35.7803977	35.7803977
85	85	LAKE CHARLES	30.2265949	30.2265949
86	86	COLEMAN	31.7766863	31.7766863
87	87	BAKERSFIELD	35.3738712	35.3738712
88	88	LOS ANGELES	34.0536909	34.0536909
89	89	WAUKESHA	43.0053145	43.0053145
90	90	MIAMI	25.7741728	25.7741728
91	91	SPRINGFIELD	39.7990175	39.7990175
92	92	ADDISON	41.931696	41.931696
93	93	ORLANDO	28.5421109	28.5421109
94	94	SANTA CLARA	37.2333253	37.2333253
95	95	DAVIE	26.07441465	26.07441465
96	96	BEDFORD	52.1363806	52.1363806
97	97	WAYNESBORO	38.0686668	38.0686668
98	98	SACRAMENTO	38.5810606	38.5810606
99	99	SAN ANTONIO	29.4246002	29.4246002
100	100	CARLSBAD	50.2304694	50.2304694
101	101	ROCHESTER	43.157285	43.157285
102	102	INDIANAPOLIS	39.7683331	39.7683331
103	103	CALVERT CITY	37.0333896	37.0333896
104	104	DUBLIN	53.3497645	53.3497645
105	105	ENGLEWOOD	39.6482059	39.6482059
106	106	WEST PALM BEACH	26.715364	26.715364
107	107	HEATH	32.8365147	32.8365147
108	108	AVON LAKE	41.510033	41.510033
109	109	RHINEBECK	41.9268754	41.9268754
110	110	EARLVILLE	42.4816229	42.4816229
111	111	OAKLAND	37.8044557	37.8044557
112	112	AUSTIN	30.2711286	30.2711286
113	113	VIENNA	48.2083537	48.2083537
114	114	EULESS	32.8457865	32.8457865
115	115	WORCESTER	42.2625621	42.2625621
116	116	HUNTSVILLE	34.729847	34.729847
117	117	ROWLEY	42.3699889	42.3699889
118	118	NEPTUNE	39.0753562	39.0753562
119	119	OAK RIDGE	36.0103562	36.0103562
120	120	VERNON	49.0917814	49.0917814
121	121	LYNWOOD	33.924831	33.924831
122	122	CITY OF INDUSTRY	34.0182252	34.0182252
123	123	DORAL	25.8195424	25.8195424
124	124	WOOSTER	40.7980976	40.7980976
125	125	EL CAJON	32.7947731	32.7947731
126	126	VISTA	33.2000368	33.2000368
127	127	OMAHA	41.2587459	41.2587459
128	128	ROCKVILLE	39.0817985	39.0817985
129	129	KANSAS CITY	39.100105	39.100105
130	130	MISSION	26.2159066	26.2159066
131	131	WHIPPANY	40.8245442	40.8245442
132	132	ESCONDIDO	33.1216751	33.1216751
133	133	MORRISVILLE	47.88338805	47.88338805
134	134	MILPITAS	37.4332273	37.4332273
135	135	LARGO	27.9094665	27.9094665
136	136	AKRON	41.083064	41.083064
137	137	LOS ALTOS	42.7811566	42.7811566
138	138	ATLANTA	33.7489924	33.7489924
139	139	RANCHO CUCAMONGA	34.1033192	34.1033192
140	140	CHINO	34.0133561	34.0133561
141	141	PEORIA	40.6938609	40.6938609
142	142	MILWAUKEE	43.0349931	43.0349931
143	143	WILLIAMSVILLE	39.9542161	39.9542161
144	144	RENTON	47.4799078	47.4799078
145	145	CAMARILLO	34.2176371	34.2176371
146	146	CHICAGO	41.8755616	41.8755616
147	147	COLUMBIA	4.099917	4.099917
148	148	ANAHEIM	33.8347516	33.8347516
149	149	PORTLAND	45.5202471	45.5202471
150	150	FOLSOM	38.6779591	38.6779591
151	151	VICTOR	41.7313887	41.7313887
152	152	CALEXICO	32.6790572	32.6790572
153	153	ROSWELL	34.02332	34.02332
154	154	LAWRENCEVILLE	33.9562149	33.9562149
155	155	FARMINGDALE	40.7328811	40.7328811
156	156	RIDGECREST	35.6225064	35.6225064
157	157	ABINGDON	51.6714842	51.6714842
158	158	BROOKPARK	51.7172828	51.7172828
159	159	WICHITA	37.6922361	37.6922361
160	160	GRANDVILLE	48.5956451	48.5956451
161	161	PORTSMOUTH	50.8036831	50.8036831
162	162	HUDSON	42.7654433	42.7654433
163	163	BOCA RATON	26.3586885	26.3586885
164	164	ETHRIDGE	33.1345794	33.1345794
165	165	BELLEVUE	47.6144219	47.6144219
166	166	OGDEN	41.2230048	41.2230048
167	167	GREENBELT	38.9933654	38.9933654
168	168	MONROVIA	6.328034	6.328034
169	169	RIVERSIDE	33.7219991	33.7219991
170	170	CHESTERFIELD	38.661953	38.661953
171	171	TAMPA	27.9477595	27.9477595
172	172	MANITOWOC	44.0886059	44.0886059
173	173	CLACKAMAS	45.4146516	45.4146516
174	174	MONTCLAIR	40.8164458	40.8164458
175	175	WILMINGTON	39.7459468	39.7459468
176	176	FOWLER	36.6305058	36.6305058
177	177	BROOKLYN	40.6526006	40.6526006
178	178	DYERSBURG	36.0346393	36.0346393
179	179	PASO ROBLES	35.6267654	35.6267654
180	180	WARREN	40.8442828	40.8442828
181	181	TAYLOR	32.2793121	32.2793121
182	182	BURLINGAME	37.5841026	37.5841026
183	183	PISCATAWAY	38.7006716	38.7006716
184	184	CANTON	23.1301964	23.1301964
185	185	RED BANK	40.3470543	40.3470543
186	186	NASHVILLE	36.1622767	36.1622767
187	187	FORT WASHINGTON	38.738019	38.738019
188	188	DENVER	39.7392364	39.7392364
189	189	AMARGOSA VALLEY	36.4951365	36.4951365
190	190	HERNDON	39.909726	39.909726
191	191	ROCKWALL	32.8923464	32.8923464
192	192	ALLEN	37.8882168	37.8882168
193	193	FRISCO	33.1506744	33.1506744
194	194	BUFFALO	42.8867166	42.8867166
195	195	BROKEN ARROW	36.0525993	36.0525993
196	196	CHEFORNAK	60.153405	60.153405
197	197	SALINE	37.750075	37.750075
198	198	BEAVERCREEK	39.7092262	39.7092262
199	199	IRVING	32.8295183	32.8295183
200	200	KEARNY	37.9960049	37.9960049
201	201	ZEELAND	51.4162975	51.4162975
202	202	FORDS	40.5411231	40.5411231
203	203	GOLETA	34.4358295	34.4358295
204	204	BLUE BELL	40.152331	40.152331
205	205	GAINESVILLE	29.6519684	29.6519684
206	206	KENT	51.20707485	51.20707485
207	207	SOUTHFIELD	42.4733689	42.4733689
208	208	NORTHVILLE	42.4310806	42.4310806
209	209	MIRAMAR	25.9825093	25.9825093
210	210	WOBURN	42.4792618	42.4792618
211	211	ALBUQUERQUE	35.0841034	35.0841034
212	212	FORT MILL	35.0073697	35.0073697
213	213	CYPRESS	29.9691116	29.9691116
214	214	LAREDO	27.5236998	27.5236998
215	215	FOSTER CITY	37.5600336	37.5600336
216	216	GREENVILLE	34.851354	34.851354
217	217	REDMOND	47.6694141	47.6694141
218	218	SOUTH PADRE ISLAND	26.1036887	26.1036887
219	219	ONTARIO	50.000678	50.000678
220	220	BERWYN	41.8505874	41.8505874
221	221	MARLBOROUGH	42.3459271	42.3459271
222	222	MUKILTEO	47.9474034	47.9474034
223	223	EDGEWOOD	42.6444914	42.6444914
224	224	JACKSONVILLE	30.3321838	30.3321838
225	225	SIGNAL HILL	33.804826	33.804826
226	226	EAGLEVILLE	40.4691664	40.4691664
227	227	ORANGE BEACH	30.2828398	30.2828398
228	228	HOOVER	33.3864655	33.3864655
229	229	HARRISBURG	40.2663107	40.2663107
230	230	IRONDALE	33.5381601	33.5381601
231	231	RIO VISTA	32.2334808	32.2334808
232	232	DEARBORN	42.3222599	42.3222599
233	233	TUCKER	33.85162905	33.85162905
234	234	COMPTON	33.894927	33.894927
235	235	MONROE	38.2722313	38.2722313
236	236	NORCROSS	33.9412127	33.9412127
237	237	SILVER SPRING	38.9997621	38.9997621
238	238	IRWINDALE	34.1069927	34.1069927
239	239	WOODLAND HILLS	34.1684364	34.1684364
240	240	SANTA MONICA	34.0194704	34.0194704
241	241	PETALUMA	38.270022	38.270022
242	242	FREDERICK	39.415779	39.415779
243	243	NEWTOWN	52.5135785	52.5135785
244	244	GREENLAND	77.6192349	77.6192349
245	245	CLINTONVILLE	44.6205348	44.6205348
246	246	SAINT JOSEPH	49.5344534	49.5344534
247	247	COUNCIL BLUFFS	41.258841	41.258841
248	248	MURRIETA	33.5777524	33.5777524
249	249	MESA	33.4151117	33.4151117
250	250	BURLINGTON	44.4761601	44.4761601
251	251	NORFOLK	52.666667	52.666667
252	252	GRAND RAPIDS	42.9632405	42.9632405
253	253	ANNAPOLIS	38.9786401	38.9786401
254	254	SPOKANE	47.6571934	47.6571934
255	255	RIVERDALE	41.6333678	41.6333678
256	256	BELLINGHAM	48.7544012	48.7544012
257	257	MANCHESTER	53.4794892	53.4794892
258	258	CAMBRIDGE	52.2055314	52.2055314
259	259	GLEN BURNIE	39.1595439	39.1595439
260	260	LAKELAND	28.0394654	28.0394654
261	261	LONG BEACH	33.7690164	33.7690164
262	262	SCOTTSDALE	33.4942189	33.4942189
263	263	DOWNERS GROVE	41.7936822	41.7936822
264	264	SALT LAKE CITY	40.7596198	40.7596198
265	265	DAYTON	39.7589478	39.7589478
266	266	DAHLONEGA	34.5328484	34.5328484
267	267	SEATTLE	47.6038321	47.6038321
268	268	GARDEN GROVE	33.7746292	33.7746292
269	269	MILLINGTON	35.3414745	35.3414745
270	270	KITTERY	43.088448	43.088448
271	271	ELMSFORD	41.0550969	41.0550969
272	272	SOUTH SAN FRANCISCO	37.6535403	37.6535403
273	273	GULF BREEZE	30.3612885	30.3612885
274	274	INDIO	33.743765	33.743765
275	275	ITASCA	47.4968343	47.4968343
276	276	LEVITTOWN	40.7219525	40.7219525
277	277	RIVERVIEW	46.0612076	46.0612076
278	278	JACKSON	32.2990021	32.2990021
279	279	ARCADIA	34.1362075	34.1362075
280	280	LANCASTER	40.03813	40.03813
281	281	STATEN ISLAND	40.5834557	40.5834557
282	282	DUNWOODY	33.9463786	33.9463786
283	283	LIVERMORE	37.6820583	37.6820583
284	284	WEST HARTFORD	41.7620447	41.7620447
285	285	KENNER	29.9942265	29.9942265
286	286	AZUSA	34.1338751	34.1338751
287	287	MOORESTOWN	40.7787071	40.7787071
288	288	NORTH CHARLESTON	32.8546197	32.8546197
289	289	STAFFORD	52.8063157	52.8063157
290	290	HAVERTOWN	39.9809452	39.9809452
291	291	LOCKPORT	41.5894753	41.5894753
292	292	SOMERSET	51.16175085	51.16175085
293	293	MINNEAPOLIS	44.9772995	44.9772995
294	294	SONOMA	38.5110803	38.5110803
295	295	CAMP HILL	40.2398118	40.2398118
296	296	OXNARD	34.1976308	34.1976308
297	297	GARDEN CITY	37.9716898	37.9716898
298	298	MOORESVILLE	35.5848596	35.5848596
299	299	SAINT CLOUD	48.8437412	48.8437412
300	300	MERIDIAN	32.3643098	32.3643098
301	301	MUNHALL	40.3922914	40.3922914
302	302	PELHAM	33.285669	33.285669
303	303	DETROIT	42.3315509	42.3315509
304	304	MADISON	43.074761	43.074761
305	305	BRAINTREE	42.2064195	42.2064195
306	306	FARMINGTON HILLS	42.4853125	42.4853125
307	307	MC LEAN	34.3594514	34.3594514
308	308	SEAL BEACH	33.7423967	33.7423967
309	309	FREEPORT	42.2966861	42.2966861
310	310	GLENWOOD	41.5424867	41.5424867
311	311	PACOIMA	34.2625025	34.2625025
312	312	STOCKTON	37.9577016	37.9577016
313	313	ORANGE	33.7500378	33.7500378
314	314	KALISPELL	48.202158	48.202158
315	315	PLEASANTON	37.6624312	37.6624312
316	316	NORMAN	35.2225717	35.2225717
317	317	RACINE	42.7260523	42.7260523
318	318	HAUPPAUGE	40.8239353	40.8239353
319	319	CEDAR HILL	32.5888072	32.5888072
320	320	BOOTHWYN	39.8309418	39.8309418
321	321	MALVERN	52.1159559	52.1159559
322	322	MOREHEAD CITY	34.7229391	34.7229391
323	323	WESTON	51.3471927	51.3471927
324	324	TWINSBURG	41.3125552	41.3125552
325	325	GLENDALE	34.1469416	34.1469416
326	326	ELLISVILLE	38.5946373	38.5946373
327	327	DOYLESTOWN	40.3100446	40.3100446
328	328	MANGONIA PARK	26.760341	26.760341
329	329	AUSTELL	33.8126059	33.8126059
330	330	DOVER	51.1251275	51.1251275
331	331	WESTCHESTER	41.1763139	41.1763139
332	332	WEBSTER	37.2895151	37.2895151
333	333	CHARLESTON	32.7876012	32.7876012
334	334	SISTERS	44.290948	44.290948
335	335	GILLETTE	44.290635	44.290635
336	336	GUNTERSVILLE	34.3581474	34.3581474
337	337	SILVER BAY	47.2942968	47.2942968
338	338	ROSEVILLE	38.7521235	38.7521235
339	339	LINCOLN	40.8088861	40.8088861
340	340	LISLE	45.2787444	45.2787444
341	341	ARLINGTON	32.7355816	32.7355816
342	342	MOORPARK	34.285558	34.285558
343	343	DULUTH	46.7729322	46.7729322
344	344	TORRANCE	33.8358492	33.8358492
345	345	BOULDER	40.0149856	40.0149856
346	346	ELGIN	42.03726	42.03726
347	347	HUNTLAND	35.0511972	35.0511972
348	348	AMSTERDAM	52.3727598	52.3727598
349	349	BAY SHORE	40.73214605	40.73214605
350	350	SECAUCUS	40.7899291	40.7899291
351	351	CLARKSVILLE	36.5277607	36.5277607
352	352	WHEELING	42.138889	42.138889
353	353	CHICKASAW	30.7637991	30.7637991
354	354	EL SEGUNDO	33.917028	33.917028
355	355	HENDERSON	32.182598	32.182598
356	356	MARTINEZ	38.0138934	38.0138934
357	357	PORT CHESTER	41.0017643	41.0017643
358	358	FREDERICKSBURG	38.3031837	38.3031837
359	359	HIGHLAND	57.5066357	57.5066357
360	360	ALBANY	41.000028	41.000028
361	361	ASTON	42.7744772	42.7744772
362	362	NEW CASTLE	40.9999202	40.9999202
363	363	SELLS	31.923222	31.923222
364	364	SALINAS	36.6744117	36.6744117
365	365	TRAVERSE CITY	44.7606441	44.7606441
366	366	DOBSON	32.4734032	32.4734032
367	367	SPARTANBURG	34.9498007	34.9498007
368	368	PASADENA	34.1476452	34.1476452
369	369	COLLEGEVILLE	40.1856597	40.1856597
370	370	HAYWARD	37.6688205	37.6688205
371	371	TULSA	36.1556805	36.1556805
372	372	JAMESTOWN	37.2104434	37.2104434
373	373	PEWAUKEE	43.0805651	43.0805651
374	374	PAULDING	41.1381051	41.1381051
375	375	CAPE GIRARDEAU	37.3034933	37.3034933
376	376	LITTLETON	39.613321	39.613321
377	377	WINDSOR MILL	39.3328346	39.3328346
378	378	ENCINITAS	33.0369867	33.0369867
379	379	OWINGS MILLS	39.41484355	39.41484355
380	380	LA VISTA	41.1832679	41.1832679
381	381	ALAMEDA	37.6090291	37.6090291
382	382	AMBLER	46.395412	46.395412
383	383	SPARTA	37.08114525	37.08114525
384	384	AUBURN	32.6405377	32.6405377
385	385	GRIFFIN	33.2467807	33.2467807
386	386	NIAGARA FALLS	43.08436	43.08436
387	387	WILSON	29.1589961	29.1589961
388	388	MIDDLETOWN	41.5623178	41.5623178
389	389	COLORADO SPRINGS	38.8339578	38.8339578
390	390	FAIRFIELD	38.2493581	38.2493581
391	391	CARSON	35.3636563	35.3636563
392	392	TINTON FALLS	40.2890734	40.2890734
393	393	LAWRENCE	38.9719384	38.9719384
394	394	HOOKSETT	43.096972	43.096972
395	395	NEW ALBANY	38.2856247	38.2856247
396	396	PIGEON FORGE	35.7884241	35.7884241
397	397	BROOKHAVEN	31.5790667	31.5790667
398	398	BELLPORT	40.7570429	40.7570429
399	399	AVON	48.4048867	48.4048867
400	400	EL CENTRO	32.792	32.792
401	401	INGLEWOOD	33.9562003	33.9562003
402	402	LEWISVILLE	33.046233	33.046233
403	403	AQUEBOGUE	40.9445438	40.9445438
404	404	PRINCETON	40.3492744	40.3492744
405	405	SPRING	30.0798826	30.0798826
406	406	POCATELLO	42.8620287	42.8620287
407	407	SARASOTA	27.3365805	27.3365805
408	408	SEATAC	47.4449086	47.4449086
409	409	MANHATTAN BEACH	33.8915985	33.8915985
410	410	BEVERLY HILLS	34.0696501	34.0696501
411	411	HORSHAM	51.0630273	51.0630273
412	412	TIGARD	45.4307473	45.4307473
413	413	EAST PROVIDENCE	41.8137116	41.8137116
414	414	HOLLISTER	36.8524545	36.8524545
415	415	ENDICOTT	40.0829726	40.0829726
416	416	LONG GROVE	41.6981153	41.6981153
417	417	MECHANIC FALLS	44.111747	44.111747
418	418	EUGENE	44.0505054	44.0505054
419	419	GREENSBORO	36.0726355	36.0726355
420	420	SPOKANE VALLEY	47.6571104	47.6571104
421	421	CARLSTADT	40.8403778	40.8403778
422	422	FOUNTAIN VALLEY	33.7038145	33.7038145
423	423	IDAHO FALLS	43.4887907	43.4887907
424	424	WEEDSPORT	43.048677	43.048677
425	425	ARDSLEY	41.0106531	41.0106531
426	426	APEX	35.7325352	35.7325352
427	427	LONG ISLAND CITY	40.7415095	40.7415095
428	428	PALO ALTO	37.4443293	37.4443293
429	429	BLOOMFIELD	40.7510398	40.7510398
430	430	GLEN ELLYN	41.8775293	41.8775293
431	431	HARRISONBURG	38.4493315	38.4493315
432	432	CREEDMOOR	30.0899368	30.0899368
433	433	SALEM	44.9391565	44.9391565
434	434	CHESTER	53.1908873	53.1908873
435	435	FAIRFAX	38.8462236	38.8462236
436	436	ALEXANDER	37.1801529	37.1801529
437	437	KIRKLAND	47.6859573	47.6859573
438	438	CHARLESTOWN	43.2387	43.2387
439	439	MONTGOMERY	32.3669656	32.3669656
440	440	FORT COLLINS	40.5508527	40.5508527
441	441	OPELOUSAS	30.5335302	30.5335302
442	442	FORT SMITH	35.3872218	35.3872218
443	443	SLIDELL	30.2751945	30.2751945
444	444	PALMVIEW	26.233406	26.233406
445	445	WESTPORT	41.1414855	41.1414855
446	446	COTATI	38.3266798	38.3266798
447	447	LOGAN TOWNSHIP	44.288768	44.288768
448	448	MURRAY	44.017855	44.017855
449	449	SOUTHAMPTON	50.9025349	50.9025349
450	450	ANCHORAGE	61.2163129	61.2163129
451	451	MARYVILLE	38.724575	38.724575
452	452	SUWANEE	34.0514898	34.0514898
453	453	EAST WINDSOR	41.9156316	41.9156316
454	454	WOOD DALE	41.9633625	41.9633625
455	455	PINEVILLE	36.7620301	36.7620301
456	456	LOWELL	42.6334247	42.6334247
457	457	AZLE	32.8975875	32.8975875
458	458	NEWPORT BEACH	33.6170092	33.6170092
459	459	SAPULPA	36.0005035	36.0005035
460	460	EL DORADO HILLS	38.67716825	38.67716825
461	461	PARK RIDGE	42.0112329	42.0112329
462	462	RICHMOND	37.5385087	37.5385087
463	463	WESTLAKE	32.991226	32.991226
464	464	RYE	46.8712641	46.8712641
465	465	STERLING	31.8151416	31.8151416
466	466	VAN BUREN	40.749202	40.749202
467	467	WILLIAMSTON	42.689151	42.689151
468	468	GARLAND	32.912624	32.912624
469	469	TARRYTOWN	41.065586	41.065586
470	470	DANVILLE	40.125222	40.125222
471	471	EAST HANOVER	40.8200998	40.8200998
472	472	WYNCOTE	40.0906988	40.0906988
473	473	LANHAM	38.965365	38.965365
474	474	BROOKLYN PARK	45.1004807	45.1004807
475	475	JERICHO	31.855991	31.855991
476	476	BOTHELL	47.7598697	47.7598697
477	477	FRANKLIN	33.2002659	33.2002659
478	478	BETHLEHEM	31.7043556	31.7043556
479	479	MOBILE	30.6943566	30.6943566
480	480	PLYMOUTH MEETING	40.102332	40.102332
481	481	FULLERTON	33.8739385	33.8739385
482	482	SAINT CHARLES	38.7946252	38.7946252
483	483	LIVINGSTON	40.8682487	40.8682487
484	484	NEWTON	30.8118989	30.8118989
485	485	PLAINSBORO	40.3334409	40.3334409
486	486	NEWARK	40.735657	40.735657
487	487	JURUPA VALLEY	33.9798472	33.9798472
488	488	SYRACUSE	43.0481221	43.0481221
489	489	WOODINVILLE	47.7545827	47.7545827
490	490	BRANCHBURG	40.5688245	40.5688245
491	491	PROVO	40.2337289	40.2337289
492	492	WINDOW ROCK	35.667165	35.667165
493	493	MOUNT VERNON	38.3172715	38.3172715
494	494	DURHAM	54.68504755	54.68504755
495	495	MORGAN HILL	37.130408	37.130408
496	496	ARMONK	41.1330485	41.1330485
497	497	ARDMORE	34.1742611	34.1742611
498	498	BRYAN	30.6743643	30.6743643
499	499	MERIDEN	41.5381535	41.5381535
500	500	WAYNE	38.4251958	38.4251958
501	501	COVINA	34.0877926	34.0877926
502	502	OVIEDO	43.3604218	43.3604218
503	503	KENDRICK	46.6140599	46.6140599
504	504	RONKONKOMA	40.80749485	40.80749485
505	505	LENEXA	38.9697458	38.9697458
506	506	MENTOR	41.6664781	41.6664781
507	507	HOLLAND	52.2288689	52.2288689
508	508	PLACENTIA	44.8476352	44.8476352
509	509	SANTA BARBARA	34.4221319	34.4221319
510	510	VICTORVILLE	34.5361067	34.5361067
511	511	LAKEWOOD	39.7085736	39.7085736
512	512	TOMBALL	30.0971621	30.0971621
513	513	POWAY	32.9628234	32.9628234
514	514	UNIVERSITY PARK	52.9387428	52.9387428
515	515	MOUND CITY	38.142773	38.142773
516	516	TEMPLE	31.098207	31.098207
517	517	GREAT NECK	40.8006567	40.8006567
518	518	RICHGROVE	35.79680565	35.79680565
519	519	PLYMOUTH	50.3712659	50.3712659
520	520	COSTA MESA	33.6633386	33.6633386
521	521	CEDAR PARK	30.5217116	30.5217116
522	522	AURORA	41.7571701	41.7571701
523	523	DAYTONA BEACH	29.2108147	29.2108147
524	524	BAYAMON	18.3990551	18.3990551
525	525	WAKEFIELD	53.6829541	53.6829541
526	526	NAPA	28.1083929	28.1083929
527	527	STAMFORD	41.0534302	41.0534302
528	528	WINSTON SALEM	36.0998131	36.0998131
529	529	HIALEAH	25.8670439	25.8670439
530	530	RANCHO CORDOVA	38.5890723	38.5890723
531	531	POLSON	47.6905295	47.6905295
532	532	HARRISON	32.5233959	32.5233959
533	533	SOUTH BEND	41.6833813	41.6833813
534	534	FAYETTEVILLE	36.0625843	36.0625843
535	535	MANSFIELD	40.75839	40.75839
536	536	FLOWER MOUND	33.0283854	33.0283854
537	537	GERMANTOWN	38.5536601	38.5536601
538	538	SAN JUAN CAPISTRANO	33.5016932	33.5016932
539	539	KNOXVILLE	35.9603948	35.9603948
540	540	SOMERVILLE	42.3875968	42.3875968
541	541	EMERYVILLE	37.8314089	37.8314089
542	542	SMITHFIELD	35.5085531	35.5085531
543	543	PERRIS	33.7825194	33.7825194
544	544	JESSUP	39.14700145	39.14700145
545	545	SAVANNAH	32.0809263	32.0809263
546	546	SCOTIA	56.7861112	56.7861112
547	547	PROSPECT	38.3459615	38.3459615
548	548	SAN BERNARDINO	34.8253019	34.8253019
549	549	BROOKFIELD	41.8228378	41.8228378
550	550	SALISBURY	51.0690613	51.0690613
551	551	HAMPTON	37.0300969	37.0300969
552	552	MENLO PARK	37.4519671	37.4519671
553	553	POMPANO BEACH	26.2378597	26.2378597
554	554	GILBERT	33.3527632	33.3527632
555	555	MATTHEWS	35.1159532	35.1159532
556	556	DES MOINES	41.5910323	41.5910323
557	557	GLADEWATER	32.5365333	32.5365333
558	558	READING	51.456659	51.456659
559	559	COEUR D ALENE	47.6742994	47.6742994
560	560	MIAMISBURG	39.6428362	39.6428362
561	561	VAN NUYS	34.1866193	34.1866193
562	562	VISALIA	36.3302284	36.3302284
563	563	TEXARKANA	33.44667445	33.44667445
564	564	MC COOK	48.65345795	48.65345795
565	565	CHEROKEE	31.8390826	31.8390826
566	566	MOUNT DORA	28.81874675	28.81874675
567	567	PIEDMONT	45.060735	45.060735
568	568	ROCKAWAY	40.9012101	40.9012101
569	569	WINTER PARK	28.5977707	28.5977707
570	570	SPARKS	39.5404679	39.5404679
571	571	SUNNYVALE	37.3688301	37.3688301
572	572	ROMULUS	42.2222614	42.2222614
573	573	HAMILTON	43.2560802	43.2560802
574	574	BREA	51.1386239	51.1386239
575	575	SAN JUAN	18.465299	18.465299
576	576	LEMOORE	36.3006495	36.3006495
577	577	THOUSAND OAKS	34.1877423	34.1877423
578	578	HUGHSON	37.5969577	37.5969577
579	579	PENSACOLA	30.421309	30.421309
580	580	MISSOULA	46.8701049	46.8701049
581	581	OAKDALE	44.985624	44.985624
582	582	CARY	35.7882893	35.7882893
583	583	WINDSOR	51.48375775	51.48375775
584	584	MCCLELLAN	39.5536938	39.5536938
585	585	CRESTVIEW	30.7621326	30.7621326
586	586	VIRGINIA BEACH	36.8529841	36.8529841
587	587	TACOMA	47.2495798	47.2495798
